Order,PID,MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,price_per_sqft,total_bathrooms,age_at_sale,quality_x_area,SalePrice_log,age_group
288,909101070,30,45.0,-0.23801865338630565,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203.0,Unf,0.0,661.0,864.0,GasA,TA,N,FuseF,864,0,0,-1.2464710700184078,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1938.0,Unf,200.0,TA,Fa,Y,0,0,96,0,0,0,0,6,2010,WD ,Normal,58500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-46932.49719717608,1.0,96,-3.7394132100552238,10.97679912709094,Old
695,902103120,90,57.0,0.02225596339679918,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,633.0,Unf,0.0,339.0,972.0,GasA,Gd,N,FuseA,972,972,0,0.8942113120040107,1.0,0.0,2,0,4,2,TA,12,Typ,0,,Detchd,1920.0,Unf,324.0,Fa,TA,N,0,28,169,0,0,0,0,6,2009,WD ,Normal,103500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,115744.45392336501,2.0,99,5.365267872024065,11.547336553476635,Old
309,911370510,120,44.0,-0.7847817027717205,Pave,IR1,HLS,AllPub,Corner,Mod,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,0.30354154363115826,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,525.0,TA,TA,Y,128,53,0,0,155,0,0,5,2010,WD ,Normal,246000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,810432.7238281473,2.0,6,2.428332349049266,12.413090879946887,New
2264,916386170,20,67.0,0.06561436017832833,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1638.0,1638.0,GasA,Ex,Y,SBrkr,1646,0,0,0.30354154363115826,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,870.0,TA,TA,Y,192,80,0,0,0,0,0,11,2007,New,Partial,248900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,819986.6055318124,2.0,1,2.428332349049266,12.424810506025395,New
750,903427120,70,57.0,-0.2526785124700318,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1048.0,1048.0,GasA,Gd,Y,FuseA,1048,720,0,0.545359368267024,0.0,0.0,2,0,3,1,TA,8,Typ,0,,Detchd,1930.0,Unf,576.0,Fa,Fa,Y,0,0,150,0,0,0,0,6,2009,WD ,Normal,155000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,284216.2599911687,2.0,94,3.2721562096021444,11.951186847493476,Old
1458,907254020,60,73.0,-0.13192102917018558,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,668.0,Unf,0.0,336.0,1004.0,GasA,Ex,Y,SBrkr,1004,848,0,0.7118568868687677,0.0,0.0,2,1,3,1,Gd,7,Typ,2,TA,Attchd,1999.0,Fin,660.0,TA,TA,Y,224,106,0,0,0,0,0,12,2008,WD ,Normal,230000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,323098.6512074034,2.5,9,5.6948550949501415,12.345838935721968,New
909,909178160,50,60.0,-0.028308126832663188,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,778.0,778.0,GasA,TA,Y,SBrkr,944,545,0,-0.0076502470887674055,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,240.0,TA,TA,Y,335,0,0,0,0,0,0,7,2009,WD ,Normal,139500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-18234705.151526812,2.0,69,-0.04590148253260443,11.845827048676645,Old
2036,903456110,60,60.0,-0.04321645810424914,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,9,1950,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Ex,CBlock,TA,TA,No,LwQ,354.0,Rec,398.0,224.0,976.0,GasA,Ex,Y,SBrkr,976,976,0,0.9100682185375102,0.0,0.0,1,1,4,1,Gd,8,Typ,2,TA,Detchd,1950.0,Fin,299.0,TA,TA,Y,285,0,0,0,216,0,0,4,2007,WD ,Normal,212300,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,233279.21542098073,1.5,57,6.370477529762571,12.265760357995845,Old
2324,527158020,20,68.0,-0.25491476216076975,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,455.0,1160.0,GasA,Gd,Y,SBrkr,1169,0,0,-0.6419265084287432,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1993.0,Fin,402.0,TA,TA,Y,0,26,0,0,144,0,0,7,2006,WD ,Normal,183500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-285858.2681826877,2.0,13,-3.851559050572459,12.119975396053194,Recent
1207,534277070,20,68.0,-0.20534456068274642,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228.0,Unf,0.0,724.0,952.0,GasA,Ex,Y,FuseA,952,0,0,-1.0720450981499143,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1956.0,Unf,283.0,TA,TA,Y,0,0,0,0,0,0,0,4,2008,WD ,Normal,135750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-126627.13558811197,1.0,52,-4.288180392599657,11.818577604251555,Old
2435,528240080,60,106.0,0.13245337871260537,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,Ex,Y,SBrkr,1454,482,0,0.8783544054705114,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,504.0,TA,TA,Y,188,124,0,0,0,0,0,11,2006,WD ,Normal,230500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,262422.54671282397,2.5,6,7.026835243764091,12.348010479804223,New
971,923202060,20,100.0,1.44388958623645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1771,0,0,0.5513057082170864,0.0,0.0,1,0,3,1,TA,9,Min1,1,TA,Attchd,1960.0,Unf,336.0,TA,TA,Y,0,0,0,0,0,0,0,11,2009,WD ,Normal,115000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,208595.69978317132,1.0,49,2.756528541085432,11.652696102959753,Old
14,527180040,20,85.0,0.00598103509198451,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,637.0,Unf,0.0,663.0,1300.0,GasA,Gd,Y,SBrkr,1341,0,0,-0.30100301795850626,1.0,0.0,1,1,2,1,Gd,5,Typ,1,Po,Attchd,1990.0,Unf,506.0,TA,TA,Y,192,0,0,0,0,0,0,2,2010,WD ,Normal,171500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-569761.7291785477,1.5,20,-2.1070211257095437,12.052344376474922,Recent
874,907285020,60,68.0,-0.09353207614585175,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739.0,Unf,0.0,318.0,1057.0,GasA,Ex,Y,SBrkr,1057,977,0,1.072601510505879,1.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,1998.0,RFn,645.0,TA,TA,Y,576,36,0,0,0,0,0,2,2009,WD ,Normal,219500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,204642.6355454931,2.5,12,7.508210573541153,12.299112067295642,Recent
809,906226080,90,64.0,-0.3863565495385859,Pave,Reg,Bnk,AllPub,Inside,Gtl,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1086.0,Unf,0.0,0.0,1086.0,GasA,TA,Y,SBrkr,1224,0,0,-0.5329102760109349,2.0,0.0,0,2,2,2,TA,6,Typ,2,TA,Detchd,1979.0,Unf,528.0,TA,TA,Y,120,0,0,0,0,0,0,6,2009,WD ,Alloca,153337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-287735.11583937565,1.0,30,-2.6645513800546743,11.940399914116648,Recent
515,528456180,60,72.0,-0.18484560518431573,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,822.0,Unf,0.0,78.0,900.0,GasA,Ex,Y,SBrkr,932,920,0,0.7118568868687677,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2009.0,RFn,644.0,TA,TA,Y,168,108,0,0,0,0,0,7,2009,New,Partial,252678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,354956.1782164534,2.5,0,4.982998208081374,12.439875187430008,
2356,527376090,20,78.0,0.0015085357105087238,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788.0,Unf,0.0,268.0,1056.0,GasA,Ex,Y,SBrkr,1074,0,0,-0.8302272735140486,1.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1975.0,RFn,495.0,TA,TA,Y,0,88,0,0,0,0,0,7,2006,WD ,Normal,153500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-184889.13204488045,1.5,31,-4.151136367570243,11.941462360646149,Old
410,527453050,160,24.0,-0.9715085519483347,Pave,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,306.0,Unf,0.0,498.0,804.0,GasA,TA,Y,SBrkr,804,744,0,0.10929443859579065,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Detchd,1976.0,RFn,440.0,TA,TA,Y,108,0,0,0,0,0,0,9,2009,WD ,Normal,146000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1335841.0718404388,2.5,33,0.6557666315747439,11.891368749982085,Old
2755,906382030,20,86.0,0.1344411562154835,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,1594.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,0.24011391749716066,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,865.0,TA,TA,Y,144,59,0,0,0,0,0,7,2006,New,Partial,221500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,922478.8063466551,2.0,1,1.6807974224801245,12.308182383129823,New
2204,909254090,50,55.0,-0.3088332269263389,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,GasA,Gd,Y,SBrkr,912,514,0,-0.13252338604007516,0.0,0.0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,216.0,TA,TA,Y,0,240,0,0,0,0,0,6,2007,WD ,Normal,189950,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1433331.9248465248,1.5,89,-0.9276637022805261,12.154521423145216,Old
1231,535105030,20,75.0,-0.27988621704067623,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572.0,Unf,0.0,572.0,1144.0,GasA,Gd,Y,SBrkr,1144,0,0,-0.6914793413459289,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1961.0,Unf,456.0,TA,TA,Y,0,0,0,0,0,0,0,9,2008,WD ,Normal,139950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-202392.1636293494,1.0,47,-3.4573967067296447,11.849047640327147,Old
1152,532354150,20,75.0,-0.2519330959064525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,764.0,Unf,0.0,100.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,-1.2464710700184078,1.0,0.0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1962.0,Unf,420.0,TA,TA,Y,132,0,0,0,0,0,0,7,2008,WD ,Normal,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-108305.76276271403,1.0,47,-6.232355350092039,11.813037464800539,Old
1262,535403010,20,78.0,0.006477979467704042,Pave,IR1,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Rec,744.0,Unf,0.0,168.0,912.0,GasA,TA,Y,SBrkr,1044,0,0,-0.8896906730146713,0.0,1.0,1,1,3,1,TA,5,Typ,1,Fa,Attchd,1990.0,Fin,372.0,TA,TA,Y,200,48,0,0,0,0,450,6,2008,WD ,Normal,139000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-156234.0757479289,1.5,40,-4.448453365073356,11.842236406331555,Old
2122,907130060,20,105.0,0.13928636387874893,Pave,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334.0,BLQ,544.0,322.0,1200.0,GasA,Ex,Y,SBrkr,1200,0,0,-0.5804809956114331,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1995.0,RFn,521.0,TA,TA,Y,0,26,0,0,0,0,0,8,2007,WD ,Normal,177500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-305780.8978105053,2.0,12,-3.4828859736685986,12.086731521684555,Recent
383,527359180,60,68.0,0.02188325511500953,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381.0,Unf,0.0,399.0,780.0,GasA,Ex,Y,SBrkr,1088,780,0,0.7435706999357665,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1976.0,Unf,484.0,TA,TA,Y,448,96,0,0,0,0,0,10,2009,WD ,Normal,197500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,265610.2506689156,2.5,33,3.7178534996788324,12.193498926601634,Old
2282,923204140,90,100.0,1.8476568915085696,Pave,Reg,Low,AllPub,Inside,Gtl,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1632.0,1632.0,GasA,TA,Y,SBrkr,1632,0,0,0.2757919571975343,0.0,0.0,2,0,4,2,TA,8,Typ,0,,Attchd,1967.0,Unf,576.0,TA,TA,P,0,0,0,0,0,0,0,6,2007,WD ,Normal,143000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,518506.7811733796,2.0,40,1.3789597859876714,11.870606902224587,Old
2135,907200130,20,97.0,0.20774045163411445,Pave,IR1,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,663.0,Unf,0.0,201.0,864.0,GasA,TA,Y,SBrkr,894,0,0,-1.187007670517785,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1974.0,Unf,440.0,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD ,Family,131000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-110361.54462494454,1.0,33,-5.935038352588925,11.782960235741939,Old
1303,902205070,20,62.0,-0.3499553740171302,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,407.0,407.0,GasA,TA,N,FuseA,407,0,0,-2.1522968557445608,0.0,0.0,1,0,1,1,TA,3,Typ,0,,Detchd,1949.0,Unf,297.0,Fa,TA,Y,76,0,120,0,0,0,0,3,2008,WD ,Abnorml,46500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-21604.82643269666,1.0,62,-4.3045937114891215,10.747229096720554,Old
1375,904101170,50,80.0,0.8686764713410918,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1120,468,0,0.18857897126328763,0.0,0.0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,680.0,TA,TA,N,0,59,0,0,0,0,0,7,2008,WD ,Normal,134432,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,712868.4555835791,2.0,49,0.7543158850531505,11.808821212646512,Old
553,531477020,20,60.0,-0.21466226772748764,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,721.0,GasA,Gd,Y,SBrkr,841,0,0,-1.2920596763022185,0.0,0.0,1,0,2,1,TA,4,Typ,0,,CarPort,1950.0,Unf,294.0,TA,TA,N,250,0,24,0,0,0,0,9,2009,WD ,Normal,82000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-63464.56088984843,1.0,59,-5.168238705208874,11.314486721293981,Old
223,905105200,20,65.0,-0.28920392408541745,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,TA,TA,CBlock,TA,TA,Mn,BLQ,240.0,Rec,474.0,150.0,864.0,GasA,Ex,Y,SBrkr,892,0,0,-1.1909718971511598,1.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,1966.0,Unf,416.0,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,137900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-115787.78670584998,1.0,44,-5.954859485755799,11.834291315386718,Old
1097,528292060,60,41.0,0.2897362736278372,Pave,IR1,Lvl,AllPub,FR2,Gtl,RRAn,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,870.0,Unf,0.0,167.0,1037.0,GasA,Ex,Y,SBrkr,1037,1285,0,1.6434501457118573,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,BuiltIn,1999.0,Fin,400.0,TA,TA,Y,144,44,0,0,0,0,0,5,2008,WD ,Normal,225000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,136907.1039891762,2.5,9,11.504151019983002,12.323860125621126,New
2537,534201300,85,70.0,-0.21466226772748764,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,744.0,Unf,0.0,89.0,833.0,GasA,Gd,Y,SBrkr,898,0,0,-1.1790792172510354,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1968.0,RFn,326.0,TA,TA,Y,143,0,0,0,0,0,0,8,2006,WD ,Normal,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-118736.72095281523,1.0,38,-5.895396086255177,11.849404844423074,Old
9,527146030,120,39.0,-0.5887371465503652,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,Ex,Y,SBrkr,1616,0,0,0.24407814413053552,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995.0,RFn,608.0,TA,TA,Y,237,152,0,0,0,0,0,3,2010,WD ,Normal,236500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,968951.9757800081,2.0,15,1.9526251530442842,12.373707715234994,Recent
1392,905201120,20,68.0,0.39210681502606076,Pave,Reg,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064.0,Unf,0.0,319.0,1383.0,GasA,TA,Y,SBrkr,1383,0,0,-0.2177542586576344,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1954.0,Unf,354.0,TA,TA,Y,511,116,0,0,0,0,0,6,2008,WD ,Normal,165000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-757734.8935316226,1.0,54,-1.088771293288172,12.013706813470414,Old
